Location_Code,Whole_House_Pct,Flat_Pct
E01013280,0.934640522875817,0.06045751633986928
E01013281,0.9829545454545454,0.017045454545454544
E01013283,0.9538745387453874,0.04428044280442804
E01013236,0.8689839572192514,0.13101604278074866
E01013239,0.8444444444444444,0.1542483660130719
E01013282,0.9530516431924883,0.046948356807511735
E01013284,0.8729198184568835,0.12708018154311648
E01013237,0.9505247376311844,0.049475262368815595
E01013261,0.9938744257274119,0.006125574272588055
E01013262,0.9572368421052632,0.04276315789473684
E01013263,0.9390420899854862,0.06095791001451379
E01033296,0.9524590163934427,0.047540983606557376
E01033297,0.9697428139183056,0.030257186081694403
E01013260,0.9794117647058823,0.020588235294117647
E01013264,0.9442282749675746,0.055771725032425425
E01013265,0.9919463087248322,0.008053691275167786
E01013266,0.9625292740046838,0.03629976580796253
E01013241,0.8994910941475827,0.1005089058524173
E01013242,0.9850948509485095,0.013550135501355014
E01013243,0.9845132743362832,0.012168141592920354
E01013244,0.8776978417266187,0.1223021582733813
E01013324,0.9707241910631741,0.026194144838212634
E01013326,0.9677871148459384,0.03221288515406162
E01013327,0.9624478442280946,0.037552155771905425
E01013328,0.9699248120300752,0.03007518796992481
E01013322,0.9465737514518002,0.05226480836236934
E01013323,0.9885057471264368,0.011494252873563218
E01013325,0.9774436090225563,0.016541353383458645
E01013329,0.9750623441396509,0.02493765586034913
E01013250,0.9521857923497268,0.04371584699453552
E01013251,0.9873577749683944,0.0037926675094816687
E01013252,0.9818435754189944,0.018156424581005588
E01013253,0.9418052256532067,0.05344418052256532
E01013436,0.9832572298325722,0.0167427701674277
E01013438,0.945260347129506,0.05473965287049399
E01013439,0.987012987012987,0.012987012987012988
E01013440,0.9723618090452262,0.02763819095477387
E01013370,0.8056265984654731,0.19437340153452684
E01013373,0.9615384615384616,0.038461538461538464
E01013375,0.993431855500821,0.006568144499178982
E01013376,0.9937888198757764,0.004658385093167702
E01013371,0.9533333333333334,0.04666666666666667
E01013372,0.8205741626794258,0.17942583732057416
E01013374,0.9733777038269551,0.024958402662229616
E01013377,0.9924924924924925,0.006006006006006006
E01013404,0.8437978560490046,0.1562021439509954
E01013407,0.9706744868035191,0.02932551319648094
E01013408,0.9968503937007874,0.0031496062992125984
E01013410,0.7865168539325843,0.21348314606741572
E01013405,0.9839486356340289,0.016051364365971106
E01013406,0.7445838084378563,0.2554161915621437
E01013409,0.905160390516039,0.09483960948396095
E01013411,0.9930651872399445,0.006934812760055479
E01013428,0.9269662921348315,0.0702247191011236
E01013429,0.947560975609756,0.0524390243902439
E01013430,0.9822485207100592,0.01775147928994083
E01013431,0.9079939668174962,0.06636500754147813
E01013435,0.9702660406885759,0.028169014084507043
E01013344,0.5858854860186418,0.4141145139813582
E01013346,0.7014051522248244,0.29859484777517564
E01013432,0.9136363636363637,0.08522727272727272
E01013433,0.9894259818731118,0.010574018126888218
E01013434,0.9659969088098919,0.03400309119010819
E01013379,0.9079365079365079,0.09206349206349207
E01013380,0.7991913746630728,0.20080862533692723
E01013385,0.7457627118644068,0.2542372881355932
E01013387,0.9247467438494935,0.07525325615050651
E01013388,0.9346153846153846,0.06538461538461539
E01013389,0.9826923076923076,0.01730769230769231
E01013437,0.9650735294117647,0.03125
E01013343,0.7949308755760369,0.20506912442396313
E01013345,0.8614823815309842,0.1385176184690158
E01013347,0.7869822485207101,0.21301775147928995
E01013349,0.8538899430740038,0.1461100569259962
E01013350,0.7417974322396577,0.2582025677603424
E01013348,0.8177842565597667,0.18221574344023322
